channel,observable,bin_low_GeV,bin_high_GeV,raw_entries,bkg_events,source_root
resolved_prompt,mgg_GeV,59.28,59.660000000000004,39,4274185.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,59.660000000000004,60.04,48,5260536.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,60.04,60.42,47,5150941.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,60.42,60.8,56,6137292.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,60.8,61.18,33,3616618.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,61.18,61.56,55,6027697.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,61.56,61.94,46,5041347.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,61.94,62.32,51,5589319.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,62.32,62.7,51,5589319.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,62.7,63.08,47,5150941.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,63.08,63.46,44,4822158.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,63.46,63.84,59,6466075.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,63.84,64.22,46,5041347.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,64.22,64.6,52,5698914.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,64.6,64.98,52,5698914.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,64.98,65.36,59,6466075.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,65.36,65.74,58,6356481.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,65.74,66.12,71,7781209.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,66.12,66.5,44,4822158.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,66.5,66.88,56,6137292.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,66.88,67.26,52,5698914.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,67.26,67.64,57,6246886.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,67.64,68.02,56,6137292.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,68.02,68.4,66,7233237.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,68.4,68.78,71,7781209.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,68.78,69.16,54,5918103.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,69.16,69.54,57,6246886.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,69.54,69.92,68,7452426.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,69.92,70.3,69,7562020.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,70.3,70.68,50,5479725.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,70.68,71.06,51,5589319.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,71.06,71.44,59,6466075.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,71.44,71.82000000000001,65,7123642.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,71.82000000000001,72.2,59,6466075.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,72.2,72.58,65,7123642.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,72.58,72.96000000000001,61,6685264.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,72.96000000000001,73.34,67,7342831.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,73.34,73.72,66,7233237.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,73.72,74.1,62,6794859.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,74.1,74.48,59,6466075.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,74.48,74.86,73,8000398.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,74.86,75.24,69,7562020.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,75.24,75.62,73,8000398.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,75.62,76.0,82,8986749.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,76.0,76.38,100,10959450.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,76.38,76.76,97,10630666.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,76.76,77.14,65,7123642.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,77.14,77.52,93,10192288.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,77.52,77.9,90,9863505.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,77.9,78.28,94,10301883.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,78.28,78.66,85,9315532.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,78.66,79.04,83,9096343.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,79.04,79.42,101,11069044.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,79.42,79.8,99,10849855.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,79.8,80.18,89,9753910.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,80.18,80.56,116,12712962.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,80.56,80.94,129,14137690.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,80.94,81.32000000000001,99,10849855.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,81.32000000000001,81.7,120,13151340.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,81.7,82.08,118,12932151.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,82.08,82.46000000000001,129,14137690.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,82.46000000000001,82.84,133,14576068.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,82.84,83.22,153,16767958.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,83.22,83.6,142,15562419.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,83.6,83.98,154,16877553.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,83.98,84.36,159,17425525.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,84.36,84.74,178,19507821.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,84.74,85.12,183,20055793.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,85.12,85.5,187,20494171.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,85.5,85.88,217,23782006.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,85.88,86.26,221,24220384.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,86.26,86.64,238,26083491.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,86.64,87.02,240,26302680.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,87.02,87.4,251,27508219.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,87.4,87.78,256,28056192.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,87.78,88.16,269,29480920.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,88.16,88.54,235,25754707.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,88.54,88.92,216,23672412.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,88.92,89.3,144,15781608.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,89.3,89.68,121,13260934.5,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,89.68,90.06,78,8548371.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,90.06,90.44,58,6356481.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,90.44,90.82000000000001,44,4822158.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,mgg_GeV,90.82000000000001,91.2,18,1972701.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
invisible,recoil_energy_GeV,0.0,0.1893939393939394,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,0.1893939393939394,0.3787878787878788,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,0.3787878787878788,0.5681818181818181,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,0.5681818181818181,0.7575757575757576,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,0.7575757575757576,0.946969696969697,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,0.946969696969697,1.1363636363636362,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,1.1363636363636362,1.3257575757575757,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,1.3257575757575757,1.5151515151515151,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,1.5151515151515151,1.7045454545454546,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,1.7045454545454546,1.893939393939394,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,1.893939393939394,2.0833333333333335,195,394539013.6155,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,2.0833333333333335,2.2727272727272725,310,627215867.799,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,2.2727272727272725,2.462121212121212,300,606983097.87,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,2.462121212121212,2.6515151515151514,233,471423539.34569997,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,2.6515151515151514,2.840909090909091,209,422864891.5161,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,2.840909090909091,3.0303030303030303,159,321701041.8711,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,3.0303030303030303,3.2196969696969697,152,307538102.9208,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,3.2196969696969697,3.409090909090909,114,230653577.1906,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,3.409090909090909,3.5984848484848486,123,248863070.12669998,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,3.5984848484848486,3.787878787878788,89,180071652.3681,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,3.787878787878788,3.977272727272727,77,155792328.4533,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,3.977272727272727,4.166666666666667,60,121396619.574,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,4.166666666666667,4.356060606060606,83,167931990.4107,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,4.356060606060606,4.545454545454545,47,95094018.6663,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,4.545454545454545,4.734848484848484,58,117350065.5882,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,4.734848484848484,4.924242424242424,39,78907802.72309999,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,4.924242424242424,5.113636363636363,41,82954356.7089,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,5.113636363636363,5.303030303030303,40,80931079.71599999,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,5.303030303030303,5.492424242424242,31,62721586.7799,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,5.492424242424242,5.681818181818182,26,52605201.8154,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,5.681818181818182,5.871212121212121,14,28325877.9006,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,5.871212121212121,6.0606060606060606,26,52605201.8154,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,6.0606060606060606,6.25,21,42488816.8509,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,6.25,6.4393939393939394,14,28325877.9006,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,6.4393939393939394,6.628787878787879,20,40465539.857999995,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,6.628787878787879,6.818181818181818,15,30349154.8935,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,6.818181818181818,7.007575757575758,16,32372431.8864,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,7.007575757575758,7.196969696969697,9,18209492.9361,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,7.196969696969697,7.386363636363637,13,26302600.9077,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,7.386363636363637,7.575757575757576,10,20232769.928999998,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,7.575757575757576,7.765151515151515,7,14162938.9503,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,7.765151515151515,7.954545454545454,6,12139661.9574,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,7.954545454545454,8.143939393939394,3,6069830.9787,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,8.143939393939394,8.333333333333334,7,14162938.9503,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,8.333333333333334,8.522727272727273,8,16186215.9432,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,8.522727272727273,8.712121212121213,4,8093107.9716,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,8.712121212121213,8.901515151515152,3,6069830.9787,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,8.901515151515152,9.09090909090909,6,12139661.9574,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,9.09090909090909,9.28030303030303,3,6069830.9787,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,9.28030303030303,9.469696969696969,2,4046553.9858,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,9.469696969696969,9.659090909090908,6,12139661.9574,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,9.659090909090908,9.848484848484848,4,8093107.9716,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,9.848484848484848,10.037878787878787,2,4046553.9858,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,10.037878787878787,10.227272727272727,5,10116384.964499999,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,10.227272727272727,10.416666666666666,4,8093107.9716,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,10.416666666666666,10.606060606060606,6,12139661.9574,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,10.606060606060606,10.795454545454545,1,2023276.9929,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,10.795454545454545,10.984848484848484,1,2023276.9929,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,10.984848484848484,11.174242424242424,5,10116384.964499999,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,11.174242424242424,11.363636363636363,2,4046553.9858,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,11.363636363636363,11.553030303030303,6,12139661.9574,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,11.553030303030303,11.742424242424242,2,4046553.9858,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,11.742424242424242,11.931818181818182,0,0.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,11.931818181818182,12.121212121212121,3,6069830.9787,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,recoil_energy_GeV,12.121212121212121,12.31060606060606,4,8093107.9716,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
